investor_sector,project_sector,investor_location,project_location,investor_risk,project_risk,investor_size,project_size,past_return,expected_return,cosine_similarity,suitability_score,final_label
tech,agriculture,jeddah,jeddah,medium,medium,medium,medium,0.139,0.16,0.77,5,1
real_estate,tech,riyadh,jeddah,high,medium,large,small,0.1,0.136,0.269,3,0
agriculture,tech,jeddah,jeddah,high,medium,large,medium,0.1,0.114,1.0,4,1
real_estate,tech,riyadh,riyadh,medium,medium,large,large,0.125,0.139,0.999,5,1
agriculture,tech,dammam,dammam,high,medium,small,small,0.108,0.128,0.757,5,1
agriculture,agriculture,dammam,jeddah,low,medium,small,large,0.122,0.085,0.247,2,0
agriculture,agriculture,riyadh,dammam,medium,medium,medium,small,0.102,0.201,0.284,5,0
agriculture,agriculture,riyadh,riyadh,high,low,large,small,0.159,0.119,0.74,5,1
tech,real_estate,riyadh,jeddah,high,high,large,small,0.106,0.13,0.271,3,0
tech,tech,riyadh,dammam,medium,medium,large,small,0.096,0.128,0.509,5,0
tech,agriculture,dammam,riyadh,low,high,large,small,0.102,0.123,0.755,1,0
real_estate,agriculture,riyadh,dammam,medium,medium,medium,medium,0.176,0.094,0.022,3,0
tech,tech,jeddah,riyadh,high,medium,small,medium,0.118,0.163,0.763,5,1
tech,agriculture,jeddah,jeddah,medium,high,large,large,0.125,0.099,0.258,2,0
real_estate,real_estate,jeddah,jeddah,high,medium,large,small,0.11,0.121,0.756,6,1
tech,tech,riyadh,riyadh,high,low,large,small,0.101,0.15,0.754,6,1
real_estate,tech,jeddah,dammam,high,medium,medium,small,0.158,0.093,0.249,2,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.155,0.194,0.568,7,1
real_estate,agriculture,riyadh,riyadh,medium,high,medium,medium,0.174,0.15,0.542,2,0
real_estate,tech,jeddah,dammam,low,medium,medium,small,0.119,0.093,0.01,0,0
tech,real_estate,jeddah,jeddah,high,medium,large,medium,0.094,0.125,0.017,4,0
agriculture,agriculture,jeddah,riyadh,low,high,small,medium,0.099,0.178,0.511,3,0
tech,agriculture,jeddah,dammam,low,high,small,small,0.109,0.215,0.076,2,0
real_estate,tech,dammam,dammam,low,high,medium,small,0.121,0.193,0.31,2,0
agriculture,agriculture,dammam,jeddah,medium,medium,large,medium,0.115,0.16,0.762,5,1
real_estate,tech,dammam,jeddah,medium,medium,small,medium,0.077,0.114,0.004,3,0
agriculture,agriculture,jeddah,riyadh,high,low,small,small,0.144,0.119,0.748,5,1
real_estate,agriculture,riyadh,riyadh,medium,low,large,small,0.105,0.119,1.0,4,1
agriculture,agriculture,jeddah,riyadh,medium,medium,large,large,0.167,0.191,0.787,6,1
agriculture,agriculture,riyadh,jeddah,low,medium,medium,large,0.098,0.101,0.504,3,0
tech,tech,riyadh,dammam,medium,low,medium,small,0.077,0.141,0.739,5,1
tech,tech,riyadh,riyadh,high,medium,large,large,0.086,0.114,0.751,7,1
real_estate,tech,dammam,dammam,medium,low,small,small,0.095,0.141,0.509,5,0
real_estate,agriculture,jeddah,dammam,medium,low,medium,small,0.149,0.182,0.337,3,0
tech,tech,riyadh,jeddah,medium,medium,large,medium,0.155,0.171,0.777,5,1
real_estate,real_estate,jeddah,jeddah,high,medium,small,medium,0.134,0.125,0.755,5,1
agriculture,real_estate,dammam,dammam,medium,low,small,small,0.125,0.192,0.315,5,0
real_estate,agriculture,dammam,dammam,medium,low,small,small,0.123,0.165,0.533,5,0
agriculture,agriculture,riyadh,jeddah,medium,medium,large,small,0.15,0.101,0.963,4,1
agriculture,agriculture,dammam,dammam,medium,medium,small,medium,0.125,0.094,0.739,5,1
real_estate,real_estate,jeddah,dammam,high,low,medium,small,0.102,0.192,0.743,5,1
agriculture,real_estate,jeddah,riyadh,high,medium,medium,small,0.087,0.174,0.497,3,0
agriculture,agriculture,jeddah,jeddah,medium,medium,medium,large,0.144,0.181,0.777,6,1
agriculture,real_estate,dammam,jeddah,low,medium,large,small,0.166,0.112,0.501,0,0
real_estate,agriculture,riyadh,jeddah,medium,medium,medium,medium,0.176,0.16,0.769,3,0
real_estate,real_estate,jeddah,jeddah,medium,low,large,large,0.114,0.182,0.528,7,1
real_estate,agriculture,dammam,dammam,medium,low,small,small,0.072,0.125,0.989,5,1
real_estate,agriculture,riyadh,dammam,low,low,large,small,0.077,0.165,0.966,3,1
agriculture,agriculture,dammam,dammam,low,high,large,large,0.166,0.171,0.124,5,0
tech,agriculture,jeddah,riyadh,medium,high,medium,small,0.092,0.172,0.74,1,0
tech,real_estate,dammam,jeddah,medium,high,large,small,0.098,0.132,0.511,1,0
agriculture,agriculture,riyadh,dammam,high,high,small,small,0.137,0.215,0.773,6,1
real_estate,agriculture,jeddah,riyadh,medium,low,small,small,0.17,0.116,0.73,3,0
agriculture,agriculture,riyadh,riyadh,high,medium,medium,small,0.109,0.158,0.758,6,1
real_estate,real_estate,dammam,dammam,medium,low,small,large,0.108,0.091,0.745,5,1
tech,tech,riyadh,dammam,medium,high,small,small,0.165,0.193,0.787,4,1
agriculture,tech,jeddah,jeddah,medium,medium,large,large,0.091,0.142,0.749,5,1
tech,tech,riyadh,jeddah,medium,medium,small,small,0.164,0.115,0.505,5,0
agriculture,agriculture,dammam,riyadh,medium,medium,small,large,0.141,0.191,0.777,5,1
real_estate,real_estate,jeddah,jeddah,high,medium,small,small,0.155,0.112,0.736,6,1
real_estate,real_estate,dammam,jeddah,high,high,large,small,0.096,0.13,0.754,5,1
tech,agriculture,dammam,jeddah,medium,medium,small,large,0.121,0.101,0.988,2,1
tech,agriculture,riyadh,dammam,medium,low,small,small,0.095,0.182,0.039,4,0
agriculture,real_estate,riyadh,dammam,high,low,medium,large,0.098,0.091,0.005,2,0
agriculture,agriculture,jeddah,riyadh,low,low,small,small,0.165,0.177,0.347,6,0
tech,tech,jeddah,dammam,high,medium,medium,large,0.091,0.206,0.72,5,1
agriculture,agriculture,dammam,riyadh,medium,high,medium,small,0.133,0.123,0.042,2,0
real_estate,real_estate,dammam,riyadh,medium,medium,small,small,0.077,0.174,0.721,6,1
agriculture,agriculture,dammam,riyadh,medium,medium,small,small,0.135,0.158,0.769,6,1
tech,real_estate,riyadh,jeddah,high,high,small,small,0.119,0.132,0.52,4,0
tech,tech,jeddah,jeddah,low,medium,small,large,0.109,0.142,0.999,4,1
agriculture,agriculture,riyadh,jeddah,medium,high,small,small,0.142,0.089,0.247,3,0
tech,agriculture,jeddah,dammam,high,medium,large,medium,0.08,0.094,1.0,3,1
agriculture,real_estate,dammam,dammam,medium,low,small,small,0.089,0.192,0.494,5,0
agriculture,agriculture,jeddah,riyadh,medium,medium,medium,small,0.144,0.139,0.761,4,0
real_estate,tech,riyadh,riyadh,medium,medium,large,medium,0.125,0.186,0.54,4,0
real_estate,agriculture,dammam,dammam,medium,high,small,medium,0.135,0.173,0.544,2,0
tech,tech,jeddah,riyadh,high,medium,small,medium,0.108,0.163,0.521,5,0
tech,real_estate,jeddah,dammam,high,low,medium,small,0.091,0.192,0.96,3,1
tech,tech,dammam,riyadh,medium,medium,large,large,0.159,0.117,0.968,5,1
tech,agriculture,riyadh,riyadh,low,low,small,small,0.114,0.177,0.759,5,1
tech,agriculture,dammam,jeddah,medium,medium,small,small,0.144,0.101,0.26,3,0
agriculture,real_estate,riyadh,dammam,high,medium,small,medium,0.137,0.201,0.994,3,1
agriculture,tech,riyadh,jeddah,high,medium,small,small,0.08,0.183,0.25,4,0
agriculture,tech,riyadh,riyadh,medium,medium,medium,medium,0.143,0.163,0.544,5,0
tech,tech,dammam,dammam,medium,medium,large,small,0.098,0.128,0.266,6,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.095,0.159,0.987,7,1
tech,tech,jeddah,riyadh,low,low,large,small,0.15,0.15,0.995,5,1
real_estate,real_estate,riyadh,dammam,high,low,large,large,0.095,0.091,0.749,5,1
agriculture,agriculture,dammam,jeddah,high,medium,medium,medium,0.167,0.16,0.771,5,1
tech,agriculture,jeddah,riyadh,low,medium,small,small,0.151,0.118,0.511,1,0
tech,tech,jeddah,jeddah,high,medium,medium,small,0.144,0.115,0.275,5,0
tech,agriculture,jeddah,riyadh,low,low,small,small,0.168,0.119,0.282,3,0
tech,real_estate,jeddah,riyadh,medium,medium,medium,small,0.091,0.174,0.266,3,0
tech,tech,riyadh,jeddah,high,medium,medium,medium,0.1,0.171,0.748,6,1
tech,real_estate,riyadh,jeddah,medium,medium,small,small,0.167,0.112,0.728,3,0
real_estate,agriculture,dammam,dammam,low,low,small,small,0.076,0.125,0.498,5,0
agriculture,agriculture,jeddah,dammam,medium,medium,large,large,0.089,0.162,0.263,6,0
agriculture,agriculture,dammam,jeddah,low,medium,small,small,0.124,0.101,0.502,3,0
tech,agriculture,jeddah,jeddah,medium,medium,large,medium,0.126,0.173,0.078,4,0
agriculture,agriculture,jeddah,jeddah,medium,medium,medium,small,0.072,0.169,0.717,6,1
agriculture,tech,riyadh,jeddah,high,medium,small,medium,0.112,0.18,0.526,3,0
agriculture,agriculture,jeddah,riyadh,medium,medium,medium,small,0.08,0.158,0.734,5,1
real_estate,agriculture,riyadh,jeddah,low,high,small,large,0.133,0.099,0.258,0,0
tech,tech,jeddah,jeddah,high,low,medium,medium,0.1,0.128,0.511,7,1
tech,tech,jeddah,dammam,low,low,large,small,0.08,0.141,0.742,5,1
tech,tech,jeddah,jeddah,low,medium,medium,medium,0.131,0.18,0.77,5,1
tech,tech,jeddah,jeddah,low,medium,small,medium,0.148,0.171,1.0,4,1
agriculture,agriculture,riyadh,jeddah,high,low,large,large,0.159,0.197,0.786,6,1
tech,tech,jeddah,jeddah,medium,medium,small,small,0.107,0.136,0.516,7,1
tech,agriculture,jeddah,dammam,medium,high,small,medium,0.162,0.173,0.997,1,0
real_estate,agriculture,jeddah,jeddah,medium,medium,medium,large,0.128,0.101,0.26,3,0
agriculture,real_estate,riyadh,riyadh,medium,high,small,large,0.094,0.13,0.753,2,0
tech,agriculture,riyadh,dammam,low,low,medium,small,0.146,0.125,0.752,2,0
agriculture,agriculture,dammam,riyadh,medium,high,medium,medium,0.08,0.178,0.251,4,0
agriculture,real_estate,dammam,dammam,medium,high,medium,medium,0.076,0.206,0.467,3,0
agriculture,agriculture,jeddah,jeddah,high,high,medium,small,0.072,0.089,0.75,6,1
real_estate,agriculture,riyadh,riyadh,high,medium,large,large,0.1,0.191,0.741,5,1
real_estate,tech,riyadh,riyadh,low,medium,large,large,0.104,0.117,1.0,3,1
real_estate,real_estate,dammam,dammam,low,low,small,large,0.076,0.091,0.75,6,1
real_estate,tech,jeddah,riyadh,low,medium,medium,medium,0.105,0.163,0.518,2,0
tech,agriculture,dammam,jeddah,high,medium,medium,medium,0.149,0.158,0.317,4,0
tech,agriculture,dammam,jeddah,medium,medium,small,large,0.138,0.101,0.26,2,0
tech,tech,riyadh,riyadh,medium,medium,medium,large,0.087,0.114,0.752,6,1
real_estate,real_estate,dammam,jeddah,medium,medium,medium,medium,0.145,0.147,0.765,6,1
agriculture,agriculture,dammam,dammam,low,low,medium,small,0.08,0.125,0.994,6,1
real_estate,agriculture,jeddah,jeddah,low,high,large,small,0.117,0.089,0.007,1,0
tech,tech,riyadh,riyadh,high,medium,medium,small,0.1,0.194,0.739,6,1
tech,tech,jeddah,riyadh,medium,medium,medium,large,0.092,0.118,0.506,5,0
tech,agriculture,jeddah,dammam,medium,low,small,small,0.162,0.182,0.999,4,1
tech,agriculture,jeddah,jeddah,high,medium,medium,small,0.141,0.169,1.0,4,1
agriculture,agriculture,riyadh,jeddah,low,medium,medium,small,0.092,0.101,0.256,3,0
agriculture,agriculture,jeddah,jeddah,low,medium,large,medium,0.134,0.16,0.308,4,0
agriculture,agriculture,riyadh,riyadh,medium,low,small,small,0.094,0.177,0.27,7,0
agriculture,tech,dammam,riyadh,high,low,small,small,0.105,0.15,0.278,4,0
real_estate,real_estate,dammam,dammam,medium,medium,small,small,0.077,0.096,0.251,7,0
agriculture,agriculture,dammam,dammam,high,medium,large,medium,0.176,0.094,0.921,5,1
real_estate,agriculture,riyadh,jeddah,high,medium,large,small,0.095,0.101,0.504,3,0
real_estate,agriculture,jeddah,jeddah,low,medium,medium,small,0.087,0.101,0.006,2,0
tech,tech,dammam,riyadh,medium,medium,large,large,0.098,0.118,0.754,6,1
real_estate,real_estate,riyadh,dammam,low,low,small,small,0.173,0.192,0.578,6,0
agriculture,real_estate,riyadh,jeddah,low,medium,large,medium,0.117,0.125,0.516,1,0
agriculture,agriculture,dammam,riyadh,high,medium,medium,small,0.167,0.118,0.281,4,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.106,0.15,0.518,7,1
agriculture,real_estate,dammam,riyadh,low,medium,medium,small,0.168,0.174,0.346,1,0
agriculture,tech,jeddah,jeddah,medium,medium,medium,medium,0.124,0.171,0.766,5,1
real_estate,tech,jeddah,riyadh,high,medium,medium,medium,0.102,0.186,0.514,4,0
real_estate,tech,dammam,jeddah,medium,low,medium,medium,0.163,0.128,0.974,3,1
real_estate,agriculture,riyadh,dammam,medium,low,small,small,0.179,0.182,0.573,4,0
real_estate,real_estate,jeddah,dammam,medium,low,small,small,0.131,0.192,0.77,6,1
tech,agriculture,dammam,dammam,low,low,medium,medium,0.108,0.166,0.756,5,1
real_estate,tech,dammam,jeddah,medium,medium,medium,small,0.087,0.115,0.504,3,0
tech,real_estate,jeddah,jeddah,high,high,large,medium,0.079,0.08,0.999,4,1
tech,tech,riyadh,dammam,medium,medium,small,large,0.167,0.206,0.791,5,1
real_estate,tech,jeddah,riyadh,high,medium,medium,large,0.089,0.118,0.258,3,0
agriculture,agriculture,riyadh,riyadh,medium,medium,large,large,0.104,0.191,0.745,7,1
real_estate,tech,dammam,dammam,high,medium,medium,large,0.155,0.206,0.786,4,1
tech,agriculture,jeddah,jeddah,low,medium,small,medium,0.109,0.16,0.048,2,0
tech,real_estate,jeddah,jeddah,medium,medium,large,small,0.096,0.112,0.26,4,0
real_estate,real_estate,jeddah,riyadh,medium,high,small,large,0.108,0.13,0.515,3,0
tech,tech,jeddah,riyadh,high,medium,medium,large,0.091,0.139,0.75,5,1
agriculture,tech,dammam,dammam,high,medium,medium,large,0.127,0.206,0.103,4,0
tech,agriculture,dammam,dammam,high,low,medium,medium,0.147,0.136,0.296,4,0
real_estate,real_estate,riyadh,dammam,medium,medium,large,medium,0.125,0.201,0.987,5,1
agriculture,agriculture,jeddah,jeddah,low,low,large,large,0.107,0.197,0.519,7,1
agriculture,agriculture,riyadh,jeddah,medium,medium,large,medium,0.133,0.173,0.771,5,1
agriculture,agriculture,dammam,riyadh,high,medium,small,small,0.074,0.158,0.246,6,0
agriculture,agriculture,jeddah,dammam,medium,medium,small,large,0.139,0.162,0.771,5,1
real_estate,real_estate,dammam,riyadh,medium,high,small,large,0.108,0.13,1.0,3,1
tech,agriculture,dammam,dammam,medium,low,large,small,0.115,0.165,0.058,4,0
real_estate,agriculture,dammam,dammam,low,low,small,small,0.173,0.125,0.961,4,1
tech,real_estate,jeddah,jeddah,high,medium,medium,large,0.1,0.192,0.05,4,0
real_estate,agriculture,riyadh,riyadh,low,low,small,small,0.173,0.202,0.792,5,1
real_estate,real_estate,jeddah,dammam,medium,low,small,large,0.129,0.091,0.975,4,1
agriculture,agriculture,jeddah,jeddah,low,medium,large,large,0.077,0.085,1.0,5,1
real_estate,agriculture,riyadh,riyadh,medium,medium,small,small,0.179,0.124,0.29,4,0
real_estate,agriculture,jeddah,jeddah,high,high,large,large,0.094,0.099,0.751,5,1
agriculture,agriculture,riyadh,dammam,medium,low,large,small,0.126,0.165,0.767,5,1
real_estate,agriculture,jeddah,jeddah,medium,high,large,large,0.07,0.099,0.0,3,0
agriculture,agriculture,jeddah,dammam,low,high,small,small,0.165,0.153,0.988,3,1
real_estate,tech,dammam,jeddah,low,medium,small,small,0.173,0.136,0.083,1,0
tech,real_estate,jeddah,dammam,low,medium,large,small,0.137,0.096,0.255,0,0
tech,tech,riyadh,riyadh,low,low,small,small,0.146,0.15,0.538,7,1
real_estate,real_estate,jeddah,dammam,medium,medium,medium,medium,0.11,0.201,0.748,6,1
agriculture,tech,dammam,riyadh,low,low,small,small,0.135,0.173,0.999,4,1
real_estate,real_estate,riyadh,jeddah,medium,medium,medium,small,0.098,0.112,0.754,5,1
tech,tech,jeddah,riyadh,high,medium,large,small,0.094,0.159,0.747,5,1
tech,tech,dammam,jeddah,medium,medium,medium,large,0.141,0.177,0.775,5,1
tech,tech,riyadh,jeddah,medium,medium,small,small,0.159,0.115,0.736,5,1
real_estate,tech,riyadh,jeddah,medium,medium,large,small,0.097,0.136,0.511,3,0
real_estate,tech,jeddah,riyadh,high,medium,medium,small,0.103,0.159,0.278,3,0
agriculture,agriculture,jeddah,jeddah,medium,medium,medium,medium,0.144,0.158,0.542,7,1
tech,real_estate,jeddah,jeddah,high,medium,large,small,0.094,0.112,0.012,4,0
real_estate,agriculture,dammam,dammam,low,high,small,small,0.076,0.153,0.974,3,1
agriculture,real_estate,dammam,dammam,medium,medium,medium,large,0.162,0.211,0.79,4,1
real_estate,agriculture,jeddah,dammam,low,high,medium,medium,0.156,0.173,0.336,2,0
tech,tech,jeddah,dammam,low,medium,medium,small,0.11,0.128,0.03,3,0
real_estate,tech,jeddah,jeddah,high,medium,large,large,0.13,0.177,0.314,5,0
real_estate,tech,dammam,riyadh,high,low,small,small,0.144,0.183,0.555,4,0
agriculture,tech,jeddah,jeddah,medium,medium,large,small,0.14,0.183,0.552,4,0
agriculture,tech,dammam,dammam,high,low,small,small,0.074,0.141,0.737,5,1
tech,tech,riyadh,riyadh,low,medium,small,large,0.116,0.117,0.512,4,0
agriculture,agriculture,jeddah,riyadh,medium,high,small,medium,0.075,0.15,0.248,3,0
real_estate,tech,jeddah,riyadh,low,medium,large,medium,0.163,0.186,0.138,1,0
tech,agriculture,jeddah,riyadh,high,medium,small,small,0.108,0.139,0.517,4,0
real_estate,agriculture,dammam,dammam,medium,low,medium,medium,0.163,0.166,0.775,5,1
agriculture,real_estate,dammam,riyadh,high,high,small,medium,0.161,0.191,0.57,3,0
tech,tech,riyadh,dammam,high,medium,medium,large,0.139,0.15,0.304,5,0
tech,real_estate,dammam,riyadh,low,high,medium,medium,0.097,0.176,0.509,2,0
tech,real_estate,jeddah,dammam,medium,medium,large,small,0.099,0.121,0.509,3,0
real_estate,tech,riyadh,jeddah,medium,low,medium,medium,0.176,0.152,0.326,3,0
tech,agriculture,dammam,dammam,medium,low,small,small,0.074,0.182,0.241,5,0
agriculture,tech,dammam,jeddah,low,low,small,medium,0.124,0.152,0.295,3,0
real_estate,real_estate,dammam,jeddah,high,high,medium,small,0.162,0.132,0.978,4,1
agriculture,real_estate,riyadh,jeddah,medium,high,large,medium,0.126,0.08,0.485,0,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.136,0.173,0.545,7,1
agriculture,agriculture,jeddah,riyadh,low,high,large,medium,0.124,0.178,0.995,3,1
tech,tech,dammam,dammam,medium,medium,large,small,0.179,0.117,0.724,5,1
tech,agriculture,jeddah,riyadh,medium,medium,large,small,0.096,0.158,0.031,3,0
real_estate,tech,dammam,dammam,medium,medium,small,medium,0.095,0.088,0.252,3,0
tech,tech,jeddah,dammam,high,medium,medium,large,0.144,0.15,0.767,5,1
agriculture,agriculture,jeddah,jeddah,high,medium,medium,large,0.072,0.085,0.75,6,1
agriculture,real_estate,jeddah,dammam,medium,medium,medium,medium,0.124,0.201,0.095,4,0
tech,tech,dammam,dammam,medium,medium,medium,small,0.077,0.093,0.75,6,1
tech,tech,jeddah,jeddah,medium,medium,large,small,0.155,0.138,0.301,5,0
agriculture,tech,riyadh,jeddah,medium,medium,large,small,0.133,0.138,0.291,3,0
real_estate,tech,dammam,riyadh,medium,medium,large,small,0.173,0.187,0.574,3,0
tech,tech,jeddah,riyadh,medium,medium,small,small,0.172,0.187,0.786,6,1
agriculture,agriculture,riyadh,dammam,low,low,small,small,0.093,0.125,0.262,6,0
tech,tech,jeddah,riyadh,high,low,medium,small,0.091,0.173,0.266,5,0
tech,tech,jeddah,dammam,high,medium,large,large,0.163,0.206,0.37,6,0
real_estate,agriculture,riyadh,dammam,medium,high,small,small,0.091,0.153,0.265,2,0
real_estate,real_estate,jeddah,dammam,medium,low,medium,small,0.14,0.192,0.776,5,1
agriculture,agriculture,dammam,riyadh,high,high,large,medium,0.176,0.15,0.542,4,0
real_estate,real_estate,riyadh,riyadh,medium,low,small,medium,0.091,0.201,0.723,6,1
real_estate,real_estate,riyadh,riyadh,medium,high,small,small,0.151,0.085,0.944,4,1
tech,tech,jeddah,jeddah,high,medium,medium,medium,0.141,0.114,0.746,6,1
tech,agriculture,riyadh,riyadh,medium,medium,small,small,0.164,0.124,0.515,4,0
real_estate,tech,riyadh,riyadh,medium,medium,small,large,0.179,0.117,0.28,3,0
real_estate,agriculture,dammam,jeddah,low,medium,small,small,0.173,0.169,0.344,1,0
tech,agriculture,dammam,jeddah,medium,medium,large,medium,0.172,0.109,0.72,2,0
agriculture,agriculture,jeddah,jeddah,medium,medium,medium,large,0.083,0.085,0.999,6,1
agriculture,agriculture,jeddah,riyadh,low,high,small,medium,0.165,0.15,0.541,2,0
tech,tech,riyadh,riyadh,low,medium,large,medium,0.163,0.163,0.111,4,0
agriculture,agriculture,dammam,dammam,high,high,large,large,0.09,0.171,0.738,7,1
tech,agriculture,dammam,dammam,medium,high,small,small,0.149,0.153,0.313,3,0
agriculture,agriculture,dammam,riyadh,low,low,large,small,0.086,0.202,0.715,5,1
tech,tech,dammam,riyadh,medium,low,small,small,0.102,0.183,0.746,6,1
tech,tech,dammam,riyadh,medium,medium,medium,small,0.077,0.194,0.706,5,1
real_estate,real_estate,riyadh,riyadh,medium,high,medium,large,0.147,0.13,0.29,3,0
tech,agriculture,jeddah,riyadh,medium,medium,small,small,0.107,0.118,0.511,4,0
agriculture,tech,dammam,riyadh,low,medium,small,medium,0.162,0.163,0.331,1,0
tech,tech,riyadh,riyadh,medium,low,medium,small,0.163,0.15,0.765,5,1
